12 - 13	79,11	77,69	21,37	76,00	92,02	90,06	97,87	106,86
13 - 14	75,23	72,53	11,33	62,99	88,90	89,31	95,68	97,51
14 - 15	80,48	72,05	4,94	55,35	80,50	88,20	91,92	95,16
15 - 16	83,00	74,94	15,71	69,40	81,70	88,00	88,70	84,80
16 - 17	88,51	78,01	53,66	80,01	80,34	90,43	86,51	82,19
17 - 18	103,26	83,27	80,11	93,45	95,96	101,03	88,41	89,85
18 - 19	129,10	104,79	90,43	110,00	114,11	113,81	106,07	125,90
19 - 20	151,13	131,12	103,64	121,92	123,18	125,01	127,01	141,95
20 - 21	149,23	138,33	102,43	126,96	126,73	136,66	138,45	141,07
21 - 22	121,95	122,38	110,78	115,20	127,82	126,15	134,40	136,68
22 - 23	107,61	104,95	103,37	105,64	118,56	106,14	119,49	122,08
23 - 00	96,03	94,14	95,12	97,34	114,65	96,89	101,59	102,81

00 - 01	106,45	102,18	105,00	105,85	105,20	84,62	95,42	88,89
01 - 02	99,90	84,08	96,03	99,88	102,47	81,52	91,37	85,52
02 - 03	97,89	82,94	96,03	95,81	100,01	82,06	89,06	79,09
03 - 04	93,84	75,34	85,17	89,85	100,00	82,10	83,81	72,80
04 - 05	76,61	72,15	76,29	67,93	90,15	79,23	80,15	74,11
05 - 06	86,86	73,99	87,93	79,74	87,34	83,01	88,85	80,74
06 - 07	107,18	97,47	91,30	85,87	102,99	103,00	103,35	89,88
07 - 08	123,27	135,13	129,16	91,31	102,60	121,50	130,00	125,55
08 - 09	137,72	140,78	136,44	87,06	96,09	122,47	126,00	119,19
09 - 10	124,91	123,22	113,00	87,91	89,77	100,13	102,68	97,73
10 - 11	103,21	112,86	95,16	55,99	79,64	90,40	88,87	88,65
11 - 12	96,86	101,59	96,89	18,00	65,53	82,48	86,72	82,10
12 - 13	94,97	97,00	93,97	8,28	62,98	77,68	79,55	75,34
13 - 14	93,00	95,86	88,46	0,03	32,01	71,40	74,42	77,15
14 - 15	91,76	97,20	90,00	0,00	26,32	72,87	80,94	75,48
15 - 16	90,55	99,90	92,53	26,44	57,89	80,23	82,00	82,50
16 - 17	91,93	107,91	100,18	79,00	78,80	88,41	88,30	91,44
17 - 18	100,27	117,31	122,51	97,06	94,54	107,90	103,14	105,87
18 - 19	123,27	129,40	186,59	115,74	116,63	130,10	133,53	145,83
19 - 20	130,01	145,90	227,26	121,04	139,82	164,05	167,27	182,52
20 - 21	137,50	147,47	187,08	129,94	137,67	159,99	146,75	166,04
21 - 22	122,79	136,62	148,80	131,57	131,78	132,08	118,00	123,13
22 - 23	106,41	115,55	131,41	113,93	110,90	113,93	101,40	105,50
23 - 00	98,07	93,77	119,94	100,86	103,16	105,98	88,90	95,72

00 - 01	67,56	6,35	1,43	85,00	108,99	96,24	100,89	96,30
01 - 02	38,10	2,76	-0,01	82,51	105,23	94,02	97,01	93,21
02 - 03	31,77	0,00	-0,03	81,73	87,55	75,87	94,84	83,42
03 - 04	2,07	-0,09	-0,08	66,89	73,19	60,11	76,68	73,51
04 - 05	0,09	-0,08	-0,06	42,92	57,79	44,07	63,35	55,00
05 - 06	33,08	-0,05	-0,04	59,07	77,75	70,67	82,68	76,31
06 - 07	77,57	13,86	72,23	106,96	79,05	72,82	80,76	106,02
07 - 08	110,11	93,37	106,33	125,40	79,33	57,82	119,56	125,00
08 - 09	115,82	105,64	110,43	129,00	78,51	97,86	125,07	127,77
09 - 10	106,00	81,87	88,77	105,85	70,01	90,79	104,38	118,02
10 - 11	102,13	14,01	20,64	90,65	50,23	79,00	93,58	96,82
11 - 12	92,83	6,10	5,95	74,30	37,99	64,97	89,46	90,87
12 - 13	88,31	3,14	3,35	56,85	21,21	54,48	79,10	88,99
13 - 14	86,25	-0,01	0,33	37,02	4,08	32,44	64,22	87,25
14 - 15	90,88	-0,01	-0,01	40,88	4,30	34,40	71,26	89,20
15 - 16	93,80	0,85	0,07	48,41	38,70	74,46	81,94	89,20
16 - 17	104,98	9,16	0,08	51,41	45,40	76,00	93,59	94,00
17 - 18	96,02	60,91	50,00	53,75	68,14	81,68	108,29	94,68
18 - 19	102,00	81,73	99,99	106,90	81,09	103,00	118,97	121,10
19 - 20	119,53	112,94	115,61	129,22	120,31	118,59	124,00	131,44
20 - 21	121,38	115,45	112,48	125,75	125,80	121,57	124,64	145,91
21 - 22	114,80	96,93	89,21	90,84	118,25	114,07	112,85	125,03
22 - 23	100,10	87,23	69,02	87,38	108,91	105,03	95,85	114,08
23 - 00	94,75	76,92	20,56	63,64	99,18	98,17	95,77	99,37

00 - 01	108,50	79,61	105,51	114,08	34,63	98,71	109,04	88,40
01 - 02	91,43	65,54	102,00	107,99	10,00	87,24	98,13	87,16
02 - 03	58,10	57,64	102,46	104,93	1,09	77,73	97,05	51,12
03 - 04	51,20	9,66	101,47	104,58	0,05	59,34	91,72	21,41
04 - 05	38,99	37,73	100,37	100,79	0,49	56,88	88,14	0,08
05 - 06	49,97	55,69	104,30	107,99	47,42	47,79	91,78	49,87
06 - 07	89,00	93,77	119,57	107,15	80,51	29,81	98,88	62,50
07 - 08	122,10	126,25	133,23	136,64	139,15	41,87	107,20	116,96
08 - 09	130,05	129,56	140,01	146,60	143,00	44,17	109,99	125,00
09 - 10	106,81	110,85	128,37	118,04	118,32	59,36	104,68	118,13
10 - 11	92,07	93,36	102,33	100,96	97,07	1,06	90,75	99,64
11 - 12	87,37	88,56	93,26	96,19	89,01	0,85	84,90	90,93
12 - 13	82,05	83,73	90,20	91,85	83,76	-0,02	79,89	85,65
13 - 14	72,44	82,18	87,34	84,56	76,11	-0,50	70,55	77,11
14 - 15	77,04	87,70	82,20	90,34	84,09	-1,98	53,42	70,77
15 - 16	90,70	92,02	77,14	98,02	92,06	-0,12	72,01	71,41
16 - 17	96,71	99,89	87,06	104,51	97,46	3,54	78,23	76,91
17 - 18	112,00	97,00	87,63	122,47	103,00	24,99	87,55	78,66
18 - 19	121,45	119,77	110,02	135,42	130,07	85,20	117,82	105,00
19 - 20	141,24	133,67	133,68	150,69	149,88	129,47	139,64	121,27
20 - 21	133,10	143,47	122,09	160,34	156,59	134,98	145,00	133,59
21 - 22	113,40	120,06	106,28	126,27	124,90	105,00	117,91	114,90
22 - 23	106,57	110,69	96,38	108,06	119,20	76,03	106,92	105,93
23 - 00	101,07	103,09	75,98	101,28	110,02	66,54	102,82	103,06

00 - 01	82,94	87,39	83,19	74,89	97,58	94,90	102,73	94,98
01 - 02	33,98	84,86	77,52	23,22	51,34	93,17	94,14	90,79
02 - 03	10,90	78,72	70,91	23,33	48,34	93,40	88,60	89,27
03 - 04	8,88	75,06	61,97	17,24	27,87	92,02	36,15	88,72
04 - 05	8,33	66,57	69,47	20,22	0,10	95,68	45,11	88,28
05 - 06	23,60	72,41	79,20	48,71	7,01	99,33	62,10	92,10
06 - 07	54,80	96,11	92,37	98,71	12,41	123,31	67,11	105,30
07 - 08	70,28	120,37	108,58	117,85	54,90	137,36	88,08	109,45
08 - 09	72,94	120,80	122,75	121,98	57,96	144,50	82,10	111,56
09 - 10	69,58	104,39	107,11	106,08	62,41	128,00	62,73	105,08
10 - 11	46,79	85,01	87,33	77,88	48,61	105,32	40,00	87,50
11 - 12	19,66	67,67	84,22	69,53	33,66	92,10	8,99	70,50
12 - 13	10,41	60,85	81,05	69,23	19,51	90,01	0,04	42,76
13 - 14	0,22	39,07	77,02	45,45	2,32	87,70	-0,01	15,16
14 - 15	1,00	30,27	80,03	51,70	-0,01	88,07	-0,02	15,04
15 - 16	22,01	48,23	83,80	63,06	0,96	90,50	1,53	56,00
16 - 17	62,13	64,53	83,57	81,39	6,43	99,73	62,73	85,01
17 - 18	86,44	88,49	85,20	92,00	32,22	103,00	92,65	100,43
18 - 19	102,28	106,92	112,94	111,12	92,00	135,00	120,06	113,72
19 - 20	108,91	116,28	137,95	130,02	122,20	182,02	130,00	132,03
20 - 21	100,00	103,64	139,40	116,86	130,00	160,07	130,00	124,28
21 - 22	83,99	85,90	109,93	88,45	102,29	120,00	115,16	101,06
22 - 23	76,19	85,47	100,98	85,59	93,25	103,25	106,62	107,40
23 - 00	72,00	95,34	94,58	77,90	83,96	100,00	99,97	101,04

00 - 01	37,61	2,52	123,99	93,24	64,74	104,00	91,11	89,33
01 - 02	18,52	0,72	115,00	95,13	29,00	100,60	87,45	80,22
02 - 03	6,22	0,17	107,14	100,60	11,94	99,90	82,44	76,28
03 - 04	9,49	0,04	101,40	95,81	6,39	99,52	77,40	73,43
04 - 05	6,12	0,04	97,30	89,04	7,55	97,33	75,00	71,81
05 - 06	7,95	0,07	79,03	102,60	14,78	83,00	79,05	77,09
06 - 07	6,43	2,25	117,48	126,50	85,56	124,47	97,96	83,51
07 - 08	31,97	5,25	124,59	134,24	129,85	151,10	113,85	99,99
08 - 09	42,11	23,87	143,00	148,39	142,42	159,48	128,81	101,14
09 - 10	49,95	34,15	132,05	145,38	121,74	132,34	122,20	99,50
10 - 11	37,24	35,43	99,00	130,66	90,06	115,35	111,78	85,95
11 - 12	12,62	21,73	72,17	124,54	96,48	105,45	105,38	75,70
12 - 13	32,64	37,35	34,45	111,07	90,81	96,65	99,33	69,51
13 - 14	10,32	22,49	7,68	104,29	48,12	86,13	93,02	55,14
14 - 15	7,07	12,42	4,31	108,38	21,54	87,52	93,02	54,59
15 - 16	10,63	8,66	4,24	120,00	41,63	87,36	93,00	70,80
16 - 17	29,35	8,25	10,00	113,87	66,36	80,11	103,68	79,86
17 - 18	91,60	70,94	52,42	144,38	106,30	111,13	129,47	87,00
18 - 19	146,75	121,50	83,81	170,61	132,12	129,98	189,02	116,69
19 - 20	155,91	142,22	92,07	221,18	142,24	143,21	221,70	139,01
20 - 21	155,22	138,20	41,55	152,03	127,56	108,72	184,50	131,85
21 - 22	127,10	106,03	12,93	129,36	107,59	89,39	133,55	110,20
22 - 23	123,88	101,67	7,86	123,50	104,93	90,52	120,00	104,42
23 - 00	106,45	97,38	5,19	109,84	103,42	70,63	112,70	96,34

00 - 01	104,31	41,42	53,10	77,59	11,68	61,37	127,58	106,38
01 - 02	100,44	30,36	37,27	51,68	3,00	38,00	114,04	100,68
02 - 03	101,28	18,60	39,74	41,36	1,06	27,01	108,22	100,00
03 - 04	99,27	15,63	25,00	24,80	3,46	10,00	96,30	98,26
04 - 05	96,90	18,35	16,35	5,70	4,30	0,98	93,20	96,62
05 - 06	100,68	34,32	16,35	32,18	6,50	9,15	95,32	101,35
06 - 07	104,31	30,26	29,63	65,59	53,25	47,08	114,00	139,56
07 - 08	136,81	58,20	51,60	108,12	75,00	75,32	138,87	159,37
08 - 09	157,47	56,04	55,00	120,55	109,10	98,74	166,39	175,12
09 - 10	150,46	64,54	56,70	124,76	127,00	95,27	159,56	156,57
10 - 11	128,07	53,15	44,83	117,63	118,97	90,32	135,03	133,88
11 - 12	109,03	49,63	31,10	111,24	112,31	76,92	113,94	117,58
12 - 13	102,26	44,99	20,80	103,00	119,80	70,09	108,08	114,14
13 - 14	103,22	29,19	10,00	97,71	104,20	64,00	96,89	106,05
14 - 15	107,00	32,96	13,21	94,36	103,27	60,12	90,45	109,49
15 - 16	111,12	52,40	17,05	95,59	106,90	45,55	90,00	116,75
16 - 17	114,80	68,55	17,75	99,32	104,23	46,97	90,00	138,96
17 - 18	126,87	97,84	50,09	112,00	100,80	61,37	91,80	145,94
18 - 19	136,51	134,21	89,47	123,50	143,88	83,99	121,72	185,80
19 - 20	157,91	140,59	114,96	127,78	143,10	113,47	145,04	240,00
20 - 21	129,95	127,73	90,94	106,78	116,81	101,30	128,24	161,75
21 - 22	105,35	112,47	55,18	86,36	95,19	88,87	103,99	145,54
22 - 23	108,96	102,18	51,27	81,88	97,89	70,00	92,10	135,20
23 - 00	92,76	97,74	40,15	57,15	86,04	40,14	84,78	119,22

00 - 01	86,05	8,00	8,07	84,60	104,56	92,53	99,07	101,33
01 - 02	79,20	8,20	1,38	68,61	95,05	93,43	94,56	97,21
02 - 03	71,96	8,36	0,02	64,59	77,96	92,57	89,48	94,54
03 - 04	64,80	10,02	0,00	55,00	63,97	90,00	85,04	89,46
04 - 05	65,50	13,91	0,00	45,96	45,37	91,56	45,59	90,67
05 - 06	75,26	21,20	0,00	34,19	70,13	100,00	73,64	95,06
06 - 07	94,80	77,65	0,05	60,04	87,44	117,08	91,83	104,04
07 - 08	114,20	106,25	0,69	57,73	122,93	133,66	110,48	122,96
08 - 09	129,47	111,00	0,91	87,49	151,43	143,85	118,38	132,13
09 - 10	115,01	103,00	0,86	89,17	152,70	149,00	140,51	136,35
10 - 11	105,24	90,00	0,60	87,01	127,20	146,37	127,61	128,37
11 - 12	104,50	96,17	0,66	69,19	103,92	140,00	122,96	125,00
12 - 13	102,64	102,54	0,96	39,01	95,08	131,11	117,41	118,99
13 - 14	101,94	114,62	1,42	30,00	92,11	120,09	114,94	112,54
14 - 15	109,92	123,98	10,35	16,99	68,67	119,60	106,79	109,45
15 - 16	119,07	139,45	14,56	25,04	84,57	108,30	94,27	103,48
16 - 17	135,11	140,32	7,69	14,80	63,97	101,98	89,15	118,24
17 - 18	161,81	165,84	21,58	36,95	116,04	114,71	76,95	127,93
18 - 19	172,04	171,00	48,30	76,90	140,30	151,09	148,28	150,19
19 - 20	152,92	151,22	64,21	63,50	140,92	151,41	158,20	154,12
20 - 21	125,88	129,05	63,81	41,20	121,68	131,29	137,25	133,45
21 - 22	115,92	106,98	56,21	24,26	100,38	119,06	123,77	119,31
22 - 23	109,31	114,35	52,47	16,82	96,95	117,06	120,06	114,10
23 - 00	98,43	99,99	39,31	4,56	93,70	104,85	112,80	102,78

00 - 01	93,35	82,19	14,10	8,71	45,72	15,17	19,15	63,40
01 - 02	79,39	76,63	9,43	6,59	32,06	11,47	4,30	17,02
02 - 03	77,99	70,96	4,30	5,18	30,00	10,00	0,77	7,90
03 - 04	76,30	68,01	1,77	2,98	22,01	5,73	0,06	9,92
04 - 05	66,76	70,25	4,30	4,24	19,19	9,73	0,09	6,79
05 - 06	75,01	83,80	16,93	7,99	15,40	23,60	1,60	12,73
06 - 07	84,98	103,33	73,57	7,82	16,13	62,04	14,77	33,05
07 - 08	107,92	133,05	96,64	11,29	25,08	90,98	76,56	59,73
08 - 09	111,47	136,57	98,58	14,38	25,85	95,25	85,33	57,00
09 - 10	93,92	119,05	78,29	20,30	20,00	89,59	71,79	69,23
10 - 11	85,24	99,55	61,30	13,27	13,95	82,98	60,63	40,10
11 - 12	78,85	89,03	57,46	12,97	15,20	72,70	62,27	39,71
12 - 13	76,20	86,21	58,05	13,69	20,00	62,61	61,85	47,64
13 - 14	76,50	88,79	66,98	4,90	21,14	61,62	61,34	30,50
14 - 15	83,78	98,38	80,53	3,80	30,79	65,55	75,00	17,96
15 - 16	102,18	108,91	100,08	14,62	37,75	69,84	87,00	16,32
16 - 17	96,44	115,20	113,29	33,00	26,96	82,35	93,77	38,08
17 - 18	119,72	138,88	138,80	39,68	31,15	84,07	101,02	47,02
18 - 19	127,43	150,59	151,74	72,77	46,98	93,33	111,55	81,53
19 - 20	121,31	133,89	140,31	59,26	36,89	89,66	96,55	71,90
20 - 21	115,17	105,84	112,48	47,02	22,05	70,24	88,14	56,59
21 - 22	99,00	92,98	106,99	27,30	16,21	53,61	76,17	40,87
22 - 23	92,30	92,39	100,11	22,86	11,73	45,53	72,27	38,83
23 - 00	80,68	86,51	89,36	16,42	7,05	22,88	57,04	21,68

00 - 01	85,48	81,10	12,49	91,26	89,65	87,30	64,32	76,80
01 - 02	83,29	76,42	3,30	86,82	85,36	85,89	59,73	77,79
02 - 03	82,06	72,90	1,90	87,00	83,41	85,88	53,74	75,89
03 - 04	79,90	70,69	1,30	80,97	70,77	83,21	48,36	77,16
04 - 05	84,81	74,45	1,60	62,03	41,46	82,71	50,00	78,67
05 - 06	91,21	80,68	4,74	66,94	68,26	85,44	67,76	84,63
06 - 07	102,52	93,55	52,00	50,05	73,95	86,30	85,22	109,61
07 - 08	126,90	112,67	81,61	90,00	73,21	88,00	106,90	120,06
08 - 09	129,99	117,72	89,42	107,00	81,35	92,00	113,00	126,35
09 - 10	128,59	103,41	81,75	90,59	89,75	94,89	111,05	114,25
10 - 11	120,10	92,59	73,76	103,76	87,96	91,28	99,38	100,08
11 - 12	116,62	85,50	72,82	88,70	82,84	90,22	92,21	95,00
12 - 13	122,63	84,42	75,08	77,56	88,09	87,94	85,36	90,16
13 - 14	103,15	83,35	75,53	59,25	75,01	87,80	90,15	92,32
14 - 15	90,28	82,51	81,71	58,41	73,59	91,50	95,95	100,61
15 - 16	84,79	84,52	87,55	40,10	95,29	102,87	106,95	114,74
16 - 17	89,61	102,94	79,83	51,09	97,48	115,78	109,99	97,75
17 - 18	111,40	120,20	97,79	86,22	80,52	127,98	129,22	132,31
18 - 19	120,52	129,90	118,14	94,02	114,56	135,76	135,10	128,74
19 - 20	125,28	121,09	117,02	104,57	100,70	124,47	123,58	112,22
20 - 21	121,20	110,51	100,43	86,99	77,80	113,51	112,93	103,63
21 - 22	115,00	97,76	88,52	63,98	107,33	102,58	105,10	92,50
22 - 23	110,20	91,66	91,29	55,10	100,14	92,38	103,97	84,04
23 - 00	100,85	84,21	85,50	45,92	88,02	87,41	93,20	74,36

00 - 01	35,93	64,97	98,00	102,75	68,30	19,64	110,56	106,00
01 - 02	10,78	46,05	95,01	98,20	62,68	6,04	97,38	100,00
02 - 03	12,41	41,12	95,01	96,12	59,91	4,10	90,61	96,93
03 - 04	1,63	30,13	92,00	91,17	46,74	0,13	85,87	92,79
04 - 05	2,40	23,96	92,42	90,94	57,29	0,07	82,36	95,70
05 - 06	31,88	38,57	93,80	101,17	80,43	0,09	82,45	103,20
06 - 07	71,96	85,62	115,23	119,70	101,00	2,33	85,41	119,66
07 - 08	96,81	116,59	118,38	128,30	125,71	5,59	92,08	131,03
08 - 09	116,97	128,52	136,17	126,27	123,01	14,49	100,00	141,92
09 - 10	111,00	118,70	131,16	131,38	113,81	18,78	94,12	134,75
10 - 11	98,01	100,91	114,87	135,00	104,02	12,62	89,20	127,87
11 - 12	91,52	81,19	103,40	130,99	106,41	12,68	72,69	125,18
12 - 13	78,74	70,24	95,32	129,87	90,75	11,70	77,74	119,63
13 - 14	76,60	78,13	102,57	125,87	104,77	3,86	70,80	112,78
14 - 15	84,12	82,84	116,91	131,84	114,02	18,60	66,05	123,91
15 - 16	86,72	87,37	120,11	124,66	104,45	42,06	67,69	127,81
16 - 17	100,26	93,89	127,45	126,88	104,28	67,70	83,67	127,44
17 - 18	110,84	118,37	133,11	140,46	115,40	91,57	105,64	146,32
18 - 19	112,80	129,38	129,89	142,08	139,98	104,68	108,67	150,33
19 - 20	105,59	125,76	118,86	132,35	130,08	104,01	93,87	141,92
20 - 21	97,71	104,67	116,94	124,79	120,04	89,10	84,84	128,53
21 - 22	83,41	87,94	97,37	110,52	107,01	84,55	78,48	120,49
22 - 23	83,13	75,00	99,53	110,91	108,05	88,05	73,70	118,53
23 - 00	79,19	39,02	86,97	98,04	98,35	80,05	57,87	112,93

00 - 01	105,87	106,91	104,79	98,41	77,74	99,47	112,88	78,07
01 - 02	103,65	102,63	104,52	94,87	70,49	94,29	107,70	74,03
02 - 03	103,58	99,10	102,20	92,17	67,47	89,90	105,00	72,07
03 - 04	101,72	95,88	100,00	86,74	64,47	88,82	102,36	71,61
04 - 05	99,58	96,07	101,63	85,10	68,29	87,91	99,00	69,99
05 - 06	98,49	102,22	106,30	95,70	80,15	94,09	99,68	74,19
06 - 07	99,60	119,90	129,41	105,07	95,50	122,01	103,44	79,81
07 - 08	106,32	151,97	168,09	134,48	118,38	128,75	113,27	87,08
08 - 09	120,34	202,93	219,27	149,93	128,42	144,99	113,48	94,29
09 - 10	127,99	221,56	237,01	146,47	138,58	139,41	117,66	91,95
10 - 11	130,75	213,91	222,13	133,94	139,21	138,00	116,10	89,17
11 - 12	127,00	211,95	222,96	129,96	138,52	136,94	114,28	87,06
12 - 13	121,15	195,65	195,00	128,36	135,64	133,97	113,62	84,92
13 - 14	114,58	172,01	189,63	132,59	137,74	132,67	110,10	83,16
14 - 15	118,52	173,52	195,00	146,95	143,92	130,00	115,10	90,09
15 - 16	123,50	180,01	195,00	168,00	150,00	122,10	123,26	96,16
16 - 17	129,79	199,86	226,00	200,00	164,01	119,48	134,15	115,05
17 - 18	143,95	230,09	260,95	250,00	189,98	127,20	144,35	124,10
18 - 19	144,91	198,49	249,34	250,00	177,00	128,90	156,68	130,26
19 - 20	129,64	168,23	197,40	200,00	161,99	127,33	146,10	127,55
20 - 21	122,63	142,16	153,82	161,00	140,98	118,44	135,91	127,31
21 - 22	116,83	125,00	132,66	139,01	129,30	102,80	122,41	118,81
22 - 23	112,78	118,00	124,49	128,50	119,76	100,00	118,99	118,96
23 - 00	110,00	108,07	113,51	114,27	109,08	85,11	102,56	116,86

00 - 01	34,02	95,00	87,09	99,20	94,97	90,85	93,86	109,20
01 - 02	22,21	85,10	83,26	97,85	93,10	88,01	89,81	104,80
02 - 03	13,96	79,49	81,43	96,86	92,57	85,73	88,02	103,39
03 - 04	7,36	73,07	79,52	91,81	90,96	83,62	85,38	101,23
04 - 05	10,65	61,82	80,00	89,92	90,59	84,71	85,83	96,56
05 - 06	18,53	67,47	87,04	94,53	93,89	91,02	92,04	93,10
06 - 07	24,32	76,04	100,40	110,05	107,03	108,00	103,73	89,65
07 - 08	42,10	82,70	108,40	130,13	133,61	113,96	116,67	92,83
08 - 09	59,77	85,65	113,40	150,00	167,00	123,32	123,16	97,02
09 - 10	65,73	92,37	118,91	137,70	166,54	122,88	126,67	100,15
10 - 11	69,23	86,95	118,92	125,50	150,00	120,55	128,16	104,96
11 - 12	53,85	82,14	118,30	109,70	146,29	118,47	130,70	105,07
12 - 13	62,10	73,68	117,04	104,88	137,17	116,10	126,45	102,91
13 - 14	50,94	80,47	112,29	98,40	131,37	116,10	119,99	100,00
14 - 15	65,32	87,51	113,28	94,34	137,25	115,25	127,61	105,68
15 - 16	63,19	62,72	98,16	89,13	143,99	122,09	125,95	115,00
16 - 17	49,32	69,16	101,90	85,00	164,00	129,24	126,12	122,20
17 - 18	50,00	82,54	115,10	108,91	178,07	146,79	132,45	127,90
18 - 19	57,06	83,21	118,60	121,44	165,28	147,47	129,22	129,05
19 - 20	62,40	76,27	106,32	105,43	149,93	141,56	123,02	126,07
20 - 21	55,40	68,43	104,90	100,75	129,91	128,63	115,00	112,33
21 - 22	50,00	63,26	101,12	97,00	115,68	117,83	105,55	100,00
22 - 23	47,00	57,87	98,85	96,42	107,33	111,55	100,00	99,09
23 - 00	53,88	46,18	90,58	87,08	100,44	103,28	91,76	89,00

00 - 01	68,05	46,50	67,20	86,04	77,34	75,69	88,09	35,00
01 - 02	62,33	45,19	63,21	82,85	75,27	72,94	87,06	16,66
02 - 03	64,98	48,79	60,37	80,00	72,27	73,78	85,62	13,98
03 - 04	53,41	28,77	58,00	76,44	71,35	71,57	84,42	10,00
04 - 05	56,35	26,39	54,10	75,16	68,99	73,17	77,70	13,24
05 - 06	69,72	29,93	55,64	80,41	78,48	75,92	77,17	37,02
06 - 07	84,79	39,16	59,34	95,97	85,25	82,23	92,98	76,43
07 - 08	104,24	47,10	65,10	106,53	97,20	100,01	106,07	96,49
08 - 09	109,86	57,72	79,89	121,50	100,03	97,70	103,08	101,65
09 - 10	104,49	59,17	85,50	117,58	104,98	101,23	104,79	100,12
10 - 11	89,03	54,43	82,43	109,98	102,45	98,78	84,22	94,57
11 - 12	81,17	49,00	76,37	102,82	95,94	98,34	89,07	92,26
12 - 13	74,89	43,71	71,92	94,34	101,97	97,01	85,75	85,10
13 - 14	75,16	40,34	70,80	88,51	86,85	91,00	67,84	83,58
14 - 15	81,75	47,50	75,74	87,49	92,94	99,63	78,73	93,27
15 - 16	84,30	58,12	80,50	88,82	94,61	97,07	84,72	99,42
16 - 17	95,83	67,00	84,33	98,95	110,64	97,78	90,76	108,84
17 - 18	104,66	83,17	93,38	104,62	125,54	108,34	99,47	119,73
18 - 19	103,74	88,91	97,51	102,19	125,21	105,59	106,34	123,57
19 - 20	96,77	93,37	93,57	93,69	114,43	102,41	94,63	122,01
20 - 21	82,07	88,60	83,54	93,36	102,37	94,68	90,88	114,41
21 - 22	77,93	88,08	76,67	88,36	96,20	90,88	84,10	99,97
22 - 23	83,20	92,49	82,52	86,77	94,46	92,35	77,00	96,60
23 - 00	79,46	70,68	69,06	76,71	85,57	84,25	77,12	87,69

00 - 01	0,00	-0,09	0,62	3,56	0,72	30,70	57,85	78,51
01 - 02	-0,01	-2,32	0,13	1,45	0,35	25,90	50,48	73,91
02 - 03	-0,06	-7,25	0,06	0,06	0,14	21,49	48,00	76,14
03 - 04	-2,37	-9,15	-0,60	0,00	0,00	4,62	39,98	58,20
04 - 05	-3,42	-11,93	-3,15	-0,01	0,00	1,48	33,88	59,31
05 - 06	-1,47	-6,58	-3,96	0,00	1,45	5,01	42,16	65,34
06 - 07	0,00	-7,41	-2,34	0,10	4,43	29,93	51,70	81,91
07 - 08	0,95	-4,32	-0,07	7,43	34,00	52,27	73,58	95,02
08 - 09	11,22	-0,06	0,02	20,00	49,66	61,33	85,81	101,15
09 - 10	21,77	0,92	0,75	42,08	50,93	54,22	90,37	94,38
10 - 11	17,76	1,97	0,06	40,15	36,48	51,83	82,20	86,10
11 - 12	9,61	0,40	0,32	36,10	34,47	44,80	75,65	79,71
12 - 13	2,88	0,01	0,69	34,99	33,86	42,18	64,66	76,50
13 - 14	0,96	0,00	0,08	27,26	33,23	32,69	65,64	75,31
14 - 15	14,56	0,02	1,14	30,00	37,96	34,73	74,03	81,00
15 - 16	33,08	0,05	2,01	23,17	42,60	40,28	78,66	85,78
16 - 17	64,03	0,09	1,64	30,16	45,15	40,06	82,82	89,88
17 - 18	71,56	1,67	7,54	18,71	46,43	57,79	90,34	95,55
18 - 19	77,02	18,45	6,11	34,60	54,65	58,99	88,06	93,78
19 - 20	76,97	14,31	4,20	37,67	46,70	62,42	84,44	92,35
20 - 21	72,73	10,06	-0,02	18,39	34,05	55,29	78,37	86,08
21 - 22	57,98	5,37	-0,04	20,76	30,34	42,14	67,19	80,36
22 - 23	61,18	5,05	-0,07	20,31	30,41	34,65	61,42	76,59
23 - 00	63,15	0,08	-0,08	7,94	12,00	11,79	49,10	59,90

00 - 01	0,10	18,21	13,54	0,25	1,43	60,03	
01 - 02	0,01	5,00	10,12	0,08	0,69	58,86	
02 - 03	0,00	4,00	8,88	-0,01	0,06	56,68	
03 - 04	-0,01	0,31	5,63	-0,09	-0,01	50,92	
04 - 05	-0,03	0,00	5,74	-0,45	0,01	49,17	
05 - 06	-0,02	0,00	8,45	-0,01	1,58	52,43	
06 - 07	-0,04	0,01	13,24	0,65	2,69	65,06	
07 - 08	-0,01	1,08	27,49	0,68	18,56	67,19	
08 - 09	0,00	4,30	39,77	10,72	38,56	65,21	
09 - 10	0,04	10,47	40,09	21,83	38,82	77,42	
10 - 11	0,06	14,00	32,14	21,51	29,83	64,51	
11 - 12	0,54	11,51	29,61	17,79	22,03	68,00	
12 - 13	2,24	12,01	25,78	11,65	11,32	64,39	
13 - 14	2,06	7,21	27,14	7,43	9,48	62,98	
14 - 15	1,73	10,06	42,04	17,46	20,06	64,39	
15 - 16	5,72	13,98	46,49	25,33	30,40	65,64	
16 - 17	18,49	13,73	54,10	29,81	43,07	74,00	
17 - 18	37,00	17,75	75,00	39,02	56,91	80,51	
18 - 19	47,50	25,94	79,99	38,93	55,48	74,55	
19 - 20	54,97	17,75	71,09	34,48	47,28	65,21	
20 - 21	48,61	16,43	62,01	25,73	34,75	54,73	
21 - 22	24,88	8,16	28,73	19,91	32,05	25,37	
